"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"chr13-97975179-97977324",0.05624416267982,0.587551726994252,0.213,0.128,1,"NS"
"chr8-144465095-144467039",0.0562633389926084,0.480486021104228,0.317,0.199,1,"NS"
"chr4-83010105-83011018",0.056267364164641,0.811478051539144,0.057,0.03,1,"NS"
"chr20-48697508-48698477",0.0562688781025156,0.941661127322376,0.098,0.048,1,"NS"
"chr4-38523630-38524369",0.0562925123007396,-0.397871486347407,0.062,0.073,1,"NS"
"chr20-22795449-22796339",0.0563031002346386,1.32946088064087,0.062,0.024,1,"NS"
"chr7-149837901-149839165",0.0563228690486939,0.56953063665167,0.215,0.13,1,"NS"
"chr4-104966465-104967506",0.056353284592079,1.01470118616442,0.084,0.039,1,"NS"
"chr3-184379465-184381746",0.0563653460420543,-0.394933095056729,0.043,0.05,1,"NS"
"chr22-41543806-41544823",0.05636589089687,0.544453228848027,0.199,0.123,1,"NS"
"chr12-53299005-53300082",0.0563768437126409,-0.210779763488698,0.115,0.119,1,"NS"
"chr1-56064313-56065144",0.0564023857562319,1.30777702905598,0.075,0.028,1,"NS"
"chr7-28639838-28640392",0.0564192175837037,1.31548794861548,0.068,0.026,1,"NS"
"chr17-29389750-29391596",0.0564414226293715,0.576411536266083,0.213,0.127,1,"NS"
"chr6-53734320-53735286",0.0564414412953722,1.58135265293682,0.051,0.017,1,"NS"
"chr8-12950802-12952460",0.0564596458320931,1.05357234281636,0.081,0.036,1,"NS"
"chr13-37058807-37059974",0.0564639046929041,0.81616502250434,0.111,0.058,1,"NS"
"chr8-101136875-101137682",0.056509655895387,0.775564839036435,0.086,0.045,1,"NS"
"chr19-42244332-42245001",0.0565507441004241,0.623978626883608,0.106,0.061,1,"NS"
"chr17-43457630-43458583",0.056567211684902,1.34936554541321,0.058,0.021,1,"NS"
"chr17-2954787-2955427",0.0565762631892909,1.06778080758214,0.074,0.033,1,"NS"
"chr17-17681059-17683257",0.0565849710658254,-0.230437717872072,0.095,0.098,1,"NS"
"chr3-69086008-69086889",0.0566016812590123,0.947373885444837,0.112,0.054,1,"NS"
"chr15-66700708-66702454",0.0566019966489984,0.424365054625785,0.342,0.22,1,"NS"
"chr19-11323928-11324694",0.0566182275878048,0.833464013208864,0.092,0.044,1,"NS"
"chr17-76491829-76492466",0.0566340680423024,-0.457351437320281,0.043,0.053,1,"NS"
"chrX-9462867-9463784",0.056666201921898,0.813368916438925,0.061,0.031,1,"NS"
"chr1-145280412-145281708",0.0567581938696948,0.891754261410256,0.082,0.041,1,"NS"
"chr19-10430395-10431578",0.0567717953622608,-0.203111902217134,0.059,0.061,1,"NS"
"chr17-75393360-75394340",0.0568006496619992,0.745209199672647,0.131,0.069,1,"NS"
"chr15-68795046-68795842",0.0568033995439956,0.745000591557791,0.107,0.056,1,"NS"
"chr6-119348288-119350736",0.0568059066865478,-0.220451309938666,0.164,0.159,1,"NS"
"chr5-149072474-149073602",0.0568069121674302,1.10194354954211,0.103,0.046,1,"NS"
"chr4-174559123-174560325",0.0568155411801909,1.4673135025845,0.072,0.026,1,"NS"
"chr5-126359683-126360790",0.0568175809975753,1.312717445456,0.065,0.024,1,"NS"
"chr14-93114516-93116498",0.0568272349733305,0.482909466247132,0.305,0.193,1,"NS"
"chr22-41237250-41238849",0.056832297398508,-0.196338938054981,0.086,0.084,1,"NS"
"chr13-110137737-110138948",0.056841960973348,0.822639549316885,0.083,0.044,1,"NS"
"chr17-29747391-29748208",0.0568450773332688,1.44019735414272,0.061,0.023,1,"NS"
"chr15-80587728-80589224",0.0568464935284534,1.00882169958014,0.089,0.041,1,"NS"
"chr8-63038402-63040017",0.0568656960166438,0.728879475313845,0.121,0.066,1,"NS"
"chr2-112254378-112255328",0.0568723603225342,0.617260858798106,0.141,0.082,1,"NS"
"chr2-130336849-130337646",0.0568779084471868,1.14497419696564,0.085,0.035,1,"NS"
"chr19-24086494-24087664",0.0568794291946056,0.763900470033838,0.109,0.059,1,"NS"
"chr10-49550424-49551047",0.0569502772061684,1.42750102455472,0.05,0.018,1,"NS"
"chr21-36965689-36967520",0.0570263094102901,0.854983622865837,0.155,0.08,1,"NS"
"chr5-141524520-141525178",0.0570587591914851,0.832078251144202,0.07,0.033,1,"NS"
"chr1-236156233-236156948",0.0570745630277538,0.67894557308078,0.051,0.028,1,"NS"
"chr11-105130117-105130963",0.0570899354906115,1.44810061880514,0.068,0.025,1,"NS"
"chr7-44764655-44766079",0.0570907352774919,0.977325558589819,0.128,0.062,1,"NS"
"chr1-53944927-53946704",0.0571121954468477,0.375115538393824,0.401,0.27,1,"NS"
"chr1-39932884-39933495",0.0571128617940651,1.01143276005763,0.089,0.041,1,"NS"
"chr14-64109628-64110456",0.0571838996560247,1.54075444830484,0.056,0.019,1,"NS"
"chr1-183093704-183094391",0.057226803801519,1.27169455827869,0.055,0.021,1,"NS"
"chrX-10082735-10083990",0.0572543609288164,1.00092519525549,0.055,0.027,1,"NS"
"chr2-164843426-164843960",0.057261111001353,1.19677312835108,0.051,0.02,1,"NS"
"chr17-63772935-63774664",0.0572775837287668,0.470762935036612,0.322,0.199,1,"NS"
"chr1-212545652-212546475",0.0572980468119926,0.880506717272309,0.074,0.035,1,"NS"
"chr7-129591557-129593580",0.057320997132771,1.23392579855649,0.091,0.037,1,"NS"
"chr12-51004500-51006367",0.0573314967331939,1.10608217051529,0.07,0.03,1,"NS"
"chr17-58332368-58332803",0.0573317768933954,-0.350009399875139,0.074,0.082,1,"NS"
"chr20-32051944-32053102",0.057406925909478,-0.329790451045372,0.102,0.109,1,"NS"
"chr1-17479543-17480147",0.0574448219938255,1.23036985895682,0.058,0.024,1,"NS"
"chr7-158828110-158830287",0.0574572787721577,0.370513173681557,0.358,0.234,1,"NS"
"chr2-232605567-232606629",0.0574623586014307,0.818509747227605,0.13,0.063,1,"NS"
"chr5-126594055-126595594",0.0575136149759011,0.910786014480534,0.089,0.044,1,"NS"
"chr22-38681515-38682398",0.0575619729343888,0.796445121223382,0.107,0.058,1,"NS"
"chr6-152127133-152128057",0.0575716772273161,1.14768140255324,0.09,0.037,1,"NS"
"chr19-42695657-42696559",0.0575920100377011,1.26565805251794,0.083,0.035,1,"NS"
"chr2-68714814-68715740",0.0576289483439357,0.558000301375436,0.07,0.042,1,"NS"
"chr17-8151910-8152636",0.0576306290075375,0.511871314152722,0.174,0.108,1,"NS"
"chr20-62406675-62407893",0.057643034296173,0.628553609400548,0.195,0.107,1,"NS"
"chr16-74825926-74826575",0.0576459698566839,1.51743010574575,0.061,0.02,1,"NS"
"chr7-96709089-96710221",0.0576517247941762,0.945992970590331,0.074,0.035,1,"NS"
"chr9-126719536-126720131",0.0576582498083957,0.791948137267666,0.118,0.063,1,"NS"
"chr11-61129462-61130432",0.0576813469696505,-0.22801996876611,0.048,0.05,1,"NS"
"chr20-57390998-57392016",0.0576846456389241,0.779300234116181,0.134,0.072,1,"NS"
"chr17-55327379-55328091",0.0577069203114395,1.24098164860545,0.078,0.029,1,"NS"
"chr7-77738485-77740076",0.0577241954537751,1.29389557486536,0.054,0.02,1,"NS"
"chr10-62620501-62621295",0.0577309219503153,-0.365723856737476,0.054,0.063,1,"NS"
"chr11-67262728-67262965",0.0577784603789619,0.895685208238693,0.074,0.037,1,"NS"
"chr5-41924627-41925968",0.0578016540508742,0.587927272114371,0.142,0.08,1,"NS"
"chr6-139323389-139324200",0.0578395537082765,0.442360609596915,0.09,0.057,1,"NS"
"chr9-25677230-25678739",0.0578473134208601,0.558215019651891,0.21,0.123,1,"NS"
"chr19-11090002-11090724",0.0578783200917836,0.835810934138914,0.158,0.08,1,"NS"
"chr4-8556601-8557099",0.0579045102812652,1.50615201933976,0.05,0.017,1,"NS"
"chr15-71273774-71275222",0.0579304747000521,1.36845974104723,0.066,0.024,1,"NS"
"chr3-138347375-138349595",0.0579634727187296,0.722234156920685,0.168,0.09,1,"NS"
"chrX-100819560-100820739",0.0579666031960882,0.858348954897837,0.077,0.037,1,"NS"
"chr12-93569624-93572989",0.0579920019623331,0.439595133352756,0.37,0.237,1,"NS"
"chr9-35000388-35002394",0.0580038806653749,1.07038699612206,0.094,0.044,1,"NS"
"chr13-111035683-111037023",0.0580741299387504,1.10144152621629,0.053,0.024,1,"NS"
"chr3-98782588-98783248",0.0580772311396515,1.57722853132109,0.052,0.017,1,"NS"
"chr11-96154841-96156521",0.058084730302441,0.62830070819198,0.111,0.066,1,"NS"
"chr12-34021863-34022979",0.0580863587736139,0.795983533518749,0.144,0.075,1,"NS"
"chr10-8581395-8582290",0.0581323738986394,1.31572465281602,0.056,0.022,1,"NS"
"chrX-119852297-119853703",0.0581433518484791,0.639563395352015,0.144,0.083,1,"NS"
"chr15-100713189-100713902",0.0581614896704892,1.25891175118771,0.067,0.028,1,"NS"
"chr16-66933859-66935681",0.0581662996051613,-0.147578859304449,0.112,0.104,1,"NS"
"chr3-41961112-41962684",0.058168509142305,0.530823502276962,0.275,0.17,1,"NS"
"chr14-90819619-90820282",0.0581770054430386,1.36946697534972,0.063,0.024,1,"NS"
"chr17-42744066-42745317",0.0581818301285874,0.663653480725627,0.135,0.072,1,"NS"
"chr1-241518708-241520076",0.058213754306705,0.743387460604298,0.163,0.085,1,"NS"
"chr19-24053691-24054553",0.0582230709801596,1.16452757506955,0.081,0.034,1,"NS"
"chr3-32780645-32781890",0.0582487700922866,0.98287147880383,0.131,0.059,1,"NS"
"chr16-87778612-87779640",0.0582618923325931,0.714464074526743,0.161,0.088,1,"NS"
"chr15-81224887-81225668",0.0582670685073531,0.696958777413499,0.053,0.029,1,"NS"
"chr16-19716025-19716578",0.0582858442181139,1.26410441005784,0.054,0.023,1,"NS"
"chr1-211551445-211552200",0.0583025612662465,1.48603900125151,0.056,0.02,1,"NS"
"chr11-9905727-9906786",0.0583043898237308,1.33296480824616,0.057,0.022,1,"NS"
"chr6-18154571-18156356",0.0583870538787567,0.490508689529484,0.289,0.178,1,"NS"
"chr12-50024850-50025832",0.0583879018049756,0.619351779324884,0.146,0.081,1,"NS"
"chr13-44149590-44150795",0.0584023910485959,1.29276234386955,0.074,0.03,1,"NS"
"chr22-30802324-30803538",0.0584084337211976,1.07705748591485,0.106,0.043,1,"NS"
"chr1-33471955-33473091",0.0584210625268419,0.671220448749269,0.136,0.076,1,"NS"
"chr14-93946117-93947658",0.0584241213964422,1.16248544144908,0.089,0.04,1,"NS"
"chr17-50345331-50347256",0.0584542955353901,0.742431642807811,0.138,0.075,1,"NS"
"chr22-23928061-23929287",0.0584646480380845,1.25849405166331,0.066,0.026,1,"NS"
"chr7-48109630-48110578",0.058477046724112,1.22582488927374,0.057,0.023,1,"NS"
"chr12-121663764-121664148",0.0584831329044453,-0.393190178439372,0.053,0.062,1,"NS"
"chr1-234545740-234546533",0.0584930636541583,1.38966201715566,0.058,0.021,1,"NS"
"chr10-16651991-16652842",0.0584956578684489,1.43556027954753,0.057,0.018,1,"NS"
"chr10-84401525-84402355",0.0585059754992663,1.42766114876465,0.074,0.027,1,"NS"
"chr17-21456742-21457873",0.05851272882302,1.17973734106621,0.062,0.027,1,"NS"
"chr6-6891061-6892537",0.0585368833537741,1.04540239400952,0.118,0.056,1,"NS"
"chr6-53169573-53170560",0.0585498928047798,0.413214766978471,0.052,0.036,1,"NS"
"chr3-53881379-53882591",0.0586028315426129,0.693225454657441,0.11,0.061,1,"NS"
"chr18-79664182-79665422",0.0586462476544711,1.37486943029224,0.05,0.018,1,"NS"
"chr1-26695234-26697551",0.0586664438471817,0.470691169695564,0.283,0.174,1,"NS"
"chrX-56563205-56564929",0.0586872181680035,0.767213355324089,0.085,0.046,1,"NS"
"chr5-96691293-96692944",0.0586888077536946,1.01560391458015,0.154,0.07,1,"NS"
"chr13-33015810-33017874",0.0587096264292811,-0.281192009611589,0.066,0.069,1,"NS"
"chr14-95322540-95323647",0.0587290035643689,2.01672392318705,0.052,0.013,1,"NS"
"chr19-4470916-4472722",0.0587463925442093,0.370136993092232,0.371,0.247,1,"NS"
"chr22-44747000-44747589",0.0587475893465564,1.452317510606,0.059,0.02,1,"NS"
"chr10-31581817-31583113",0.0587488479876338,0.807907280877433,0.067,0.036,1,"NS"
"chr1-154220028-154221733",0.058765528876457,0.336042532807921,0.344,0.224,1,"NS"
"chr15-31013853-31014929",0.0587758140733789,1.34073327186865,0.082,0.03,1,"NS"
"chr1-9110378-9111219",0.0588071522986281,1.26616346212327,0.074,0.028,1,"NS"
"chr15-69721392-69721778",0.0588108487246463,0.744505957034696,0.067,0.035,1,"NS"
"chr3-11678031-11679689",0.0588640469816895,1.23807979203908,0.082,0.032,1,"NS"
"chr13-75549065-75550591",0.0588779142317765,0.683266422005043,0.205,0.117,1,"NS"
"chr13-110705617-110706983",0.0588904561102629,0.558333837277084,0.259,0.154,1,"NS"
"chr20-50438761-50439374",0.0588936033705928,1.16108686109863,0.101,0.041,1,"NS"
"chr5-126376882-126377881",0.0588990441915666,1.69623399948505,0.056,0.015,1,"NS"
"chr17-59505231-59506193",0.0589268393446214,1.27132835736453,0.059,0.024,1,"NS"
"chr7-129969418-129971093",0.0589559602931914,1.35793413484393,0.093,0.037,1,"NS"
"chr7-143239887-143240865",0.0589570244718603,1.00971827225792,0.095,0.045,1,"NS"
"chr4-76589428-76591235",0.0590001302440746,1.4125917764777,0.067,0.023,1,"NS"
"chr3-50226931-50228154",0.0590091371109047,0.604332090409338,0.199,0.118,1,"NS"
"chr2-96264952-96266597",0.0590336225370858,0.391986910967301,0.288,0.19,1,"NS"
"chr17-40916301-40916810",0.0590881905441443,1.43876659859883,0.056,0.022,1,"NS"
"chr16-56988924-56989887",0.0592693249079072,-0.133803874861917,0.069,0.062,1,"NS"
"chr12-14928780-14929343",0.0592757087206369,1.09205176411338,0.092,0.039,1,"NS"
"chrX-74063199-74064182",0.0592760339602386,1.41387644308302,0.059,0.022,1,"NS"
"chr15-31080357-31081791",0.059277071480237,1.06468048590888,0.084,0.037,1,"NS"
"chr21-39007500-39008086",0.0592919931944465,1.32212990897639,0.057,0.024,1,"NS"
"chr7-106364868-106365944",0.0592924215657343,1.18778511399381,0.098,0.041,1,"NS"
"chr2-205567921-205569030",0.0592949378603156,1.21241086254901,0.05,0.022,1,"NS"
"chr3-196501826-196504056",0.0593317191601324,0.565484483179767,0.158,0.093,1,"NS"
"chr5-91301033-91302084",0.05935896094452,0.987853665504257,0.057,0.025,1,"NS"
"chr19-52962131-52963509",0.0593845561441951,0.52327907512772,0.146,0.091,1,"NS"
"chr19-20166886-20168074",0.0594150077007863,0.733318058839761,0.132,0.072,1,"NS"
"chr1-3662168-3663550",0.059425487301289,1.13557940467851,0.056,0.025,1,"NS"
"chr7-76423123-76424007",0.0594341835672022,0.975673656870067,0.165,0.076,1,"NS"
"chr3-194002664-194004043",0.0594456999916202,0.888178802009034,0.11,0.054,1,"NS"
"chr16-75116386-75116905",0.0594621822755037,1.09210146715609,0.067,0.029,1,"NS"
"chr11-36509160-36510903",0.0594638846625566,0.763388625376842,0.101,0.055,1,"NS"
"chr12-67026351-67027546",0.0595174076486915,1.26612729843536,0.105,0.041,1,"NS"
"chr1-35769156-35770251",0.0595527177058393,-0.118222210958818,0.119,0.114,1,"NS"
"chr1-212566446-212567440",0.0595543145229389,0.921873940126566,0.078,0.037,1,"NS"
"chr16-84175077-84176416",0.0595742043740732,1.25844871454974,0.077,0.032,1,"NS"
"chr1-31530094-31531856",0.0596183549649218,1.30173570608351,0.062,0.023,1,"NS"
"chr11-66855712-66857201",0.0596669044799372,0.687454613597379,0.168,0.093,1,"NS"
"chr2-65055345-65057102",0.0596821993551084,0.458784600643451,0.278,0.18,1,"NS"
"chr1-145607712-145608342",0.0596894792679636,0.825610028949402,0.069,0.036,1,"NS"
"chr10-103478673-103479577",0.059719272171777,1.15829947121993,0.053,0.023,1,"NS"
"chr2-160920530-160922029",0.0597358175303907,1.48055943653392,0.062,0.021,1,"NS"
"chr5-172788537-172790247",0.0597950700756807,0.72707738799953,0.126,0.069,1,"NS"
"chr12-8032262-8033922",0.059816153363401,0.580148917430299,0.176,0.102,1,"NS"
"chr1-185156033-185157987",0.0598369639925876,0.413803265200444,0.281,0.179,1,"NS"
"chr15-65610430-65612091",0.0598492990057338,0.673667048698164,0.163,0.093,1,"NS"
"chr11-8867861-8868739",0.0598528268068218,1.26661150871555,0.07,0.029,1,"NS"
"chr4-86903743-86904614",0.0598887355161826,-0.35918641479818,0.048,0.054,1,"NS"
"chr14-23550647-23551939",0.0599076672370911,-0.166340754517972,0.058,0.059,1,"NS"
"chr19-58227980-58229553",0.0599186347053988,0.772938460902292,0.093,0.047,1,"NS"
"chr19-43077796-43078656",0.0599977642062619,1.14506065239759,0.082,0.037,1,"NS"
"chr12-50572199-50572633",0.06007456073257,1.06034574929629,0.069,0.031,1,"NS"
"chrX-30643370-30643822",0.0601525908751917,0.695670825246097,0.053,0.03,1,"NS"
"chr20-45971132-45972957",0.0601716665835157,0.34917708228805,0.362,0.241,1,"NS"
"chr3-49723301-49724822",0.0601735364270122,0.102548956646097,0.248,0.193,1,"NS"
"chr10-101060042-101061589",0.0601779151631386,0.492246638350829,0.202,0.124,1,"NS"
"chr2-109127975-109129896",0.0601967941731946,-0.25603716266455,0.075,0.076,1,"NS"
"chr16-84176710-84177758",0.0601976700692208,1.18461673653194,0.068,0.029,1,"NS"
"chr7-16989686-16990352",0.0602024761771939,1.38905042715722,0.058,0.021,1,"NS"
"chr3-169965686-169967495",0.0602098507711052,0.567037304602965,0.147,0.088,1,"NS"
"chr8-60651497-60652737",0.0602576015054957,0.478274948194627,0.278,0.174,1,"NS"
"chr3-142940111-142941941",0.0602669360307062,1.48851516795882,0.055,0.019,1,"NS"
"chr11-125591399-125593336",0.0602992604689898,0.460430499177222,0.317,0.199,1,"NS"
"chr12-76083653-76085230",0.0603245393411928,0.594129803992841,0.185,0.107,1,"NS"
"chr20-24942323-24944077",0.0603304861101904,1.18089081996907,0.069,0.028,1,"NS"
"chr17-20907562-20908875",0.0603890334265455,0.686598209074341,0.096,0.053,1,"NS"
"chr11-34148306-34149255",0.0604746894080448,1.33661009795327,0.069,0.027,1,"NS"
"chr17-39781092-39783299",0.060478922300865,1.19720347700089,0.097,0.041,1,"NS"
"chr17-78986619-78988086",0.0605389287712807,0.781226787509287,0.094,0.051,1,"NS"
"chr1-246930971-246932404",0.0605818488236788,0.52880233993083,0.225,0.137,1,"NS"
"chr19-17850225-17850840",0.0605889913154032,0.886530184596879,0.077,0.038,1,"NS"
"chr2-36701077-36702307",0.0606234901835753,1.32484966208252,0.078,0.029,1,"NS"
"chr12-121166130-121167662",0.060645790611497,0.873161209482306,0.122,0.058,1,"NS"
"chr8-43092777-43094094",0.0606534034698185,0.690288551723728,0.156,0.084,1,"NS"
"chr6-142726395-142727067",0.060678039915976,1.17376721817029,0.071,0.031,1,"NS"
"chr1-74732423-74733950",0.0606813458461712,0.921581459738346,0.089,0.041,1,"NS"
"chr13-20566337-20567659",0.0606923464849293,0.536167873559576,0.188,0.112,1,"NS"
"chr10-99767281-99769161",0.0607396045859064,1.10613026638743,0.054,0.024,1,"NS"
"chr9-6014567-6016059",0.0607596079255961,0.980055599260437,0.092,0.042,1,"NS"
"chr9-79570885-79572022",0.0608102207796008,0.369039360668616,0.341,0.231,1,"NS"
"chr2-218381872-218382363",0.0608110208403292,-0.327403933682127,0.07,0.079,1,"NS"
"chr15-38588850-38589899",0.0608877754859227,1.24373625816013,0.055,0.023,1,"NS"
"chr1-26297521-26298690",0.0608918573112623,1.03998704430531,0.091,0.042,1,"NS"
"chr19-3058552-3058872",0.0608976432883284,1.26509627629013,0.08,0.033,1,"NS"
"chr1-206612013-206613629",0.060928906158661,0.568499228310403,0.212,0.124,1,"NS"
"chr15-84979807-84982616",0.0609722225789936,0.409591068481124,0.326,0.21,1,"NS"
"chr14-75264091-75264377",0.061038669163365,1.56052922079495,0.052,0.016,1,"NS"
"chr6-112308541-112309704",0.0610556196401735,1.34945441212198,0.053,0.019,1,"NS"
"chr1-101025230-101026414",0.0610828388361556,0.805584755635016,0.101,0.054,1,"NS"
"chr10-88990041-88991948",0.0610919131957405,0.599248580116628,0.07,0.044,1,"NS"
"chr19-43618851-43620209",0.0611078362471334,0.657595048315758,0.121,0.068,1,"NS"
"chr1-155856826-155857608",0.0611114681528457,0.719864751127912,0.097,0.053,1,"NS"
"chr18-12376066-12377996",0.061146609748503,0.442362241159636,0.361,0.225,1,"NS"
"chr12-53267507-53268652",0.0611467370275557,-0.279615015463444,0.058,0.064,1,"NS"
"chr7-55365220-55366676",0.0611618275427327,0.56737942920959,0.249,0.151,1,"NS"
"chr9-32524563-32526733",0.0612021211903386,0.747413904774595,0.106,0.057,1,"NS"
"chr22-23913482-23914261",0.0612147023885045,0.64204796566682,0.143,0.081,1,"NS"
"chr10-79241977-79243916",0.0612224296919984,0.43839667042206,0.256,0.164,1,"NS"
"chr8-22541579-22542516",0.061296583625047,1.57404696148773,0.059,0.02,1,"NS"
"chr1-221741110-221743522",0.0613002855844184,0.419378440428678,0.314,0.198,1,"NS"
"chr15-31034128-31034581",0.0613045025052076,1.38373970433734,0.054,0.02,1,"NS"
"chr19-16795298-16796131",0.0613196790693443,1.5883238954498,0.054,0.017,1,"NS"
"chr10-119871737-119873592",0.0613256500276025,0.52388866135858,0.232,0.141,1,"NS"
"chr22-37898592-37899160",0.0613999766540395,1.39516603210427,0.065,0.024,1,"NS"
"chr19-53006406-53006892",0.0614008529943549,1.5426233133979,0.062,0.021,1,"NS"
"chr21-41188190-41189218",0.0614102233464052,1.00761177275768,0.136,0.065,1,"NS"
"chr1-27030975-27031911",0.0614128042812768,-0.207141321225063,0.049,0.05,1,"NS"
"chr22-50806667-50808118",0.0614262698624863,1.2165321018757,0.061,0.025,1,"NS"
"chr11-78040640-78041302",0.0614618788544639,1.34902803118894,0.052,0.02,1,"NS"
